Order_ID,Order_Date,Customer_ID,Region,Category,Sales
ORD-3080,09-05-2022,2478,NA,Technology,561.17
ORD-3081,09-05-2022,2183,EMEA,Furniture,1596.15
ORD-3082,09-05-2022,2546,NA,Technology,35.94
ORD-3083,09-05-2022,1649,EMEA,Office Supplies,1688.2
ORD-3084,09-05-2022,1968,EMEA,Technology,1910.41
ORD-3085,09-05-2022,1589,EMEA,Technology,1437.95
ORD-3086,09-05-2022,2100,APAC,Technology,1472.62
ORD-3087,09-05-2022,1508,NA,Furniture,1868.45
ORD-3088,09-05-2022,1440,APAC,Technology,433.96
ORD-3089,09-05-2022,2277,EMEA,Furniture,1989.24
ORD-3090,09-05-2022,1920,LATAM,Office Supplies,1551.49
ORD-3091,09-05-2022,1769,APAC,Office Supplies,1458.61
ORD-3092,09-05-2022,2343,NA,Technology,734.96
ORD-3093,09-05-2022,2826,EMEA,Furniture,1100.64
ORD-3094,09-05-2022,1262,APAC,Office Supplies,1314.76
ORD-3095,09-05-2022,2620,LATAM,Furniture,1248.28
ORD-3096,09-05-2022,2681,APAC,Furniture,1415.87
ORD-3097,10-05-2022,2858,NA,Technology,183.12
ORD-3098,10-05-2022,2577,APAC,Technology,724.18
ORD-3099,10-05-2022,2397,LATAM,Furniture,879.32
ORD-3100,10-05-2022,1636,LATAM,Furniture,536.05
ORD-3101,10-05-2022,2190,NA,Technology,361.8
ORD-3102,10-05-2022,2960,LATAM,Furniture,295.08
ORD-3103,10-05-2022,2776,EMEA,Technology,745.44
ORD-3104,10-05-2022,1458,LATAM,Furniture,997.01
ORD-3105,10-05-2022,1998,EMEA,Technology,144.69
ORD-3106,10-05-2022,2303,APAC,Furniture,1893.99
ORD-3107,10-05-2022,1699,EMEA,Technology,1535.18
ORD-3108,10-05-2022,1301,EMEA,Furniture,1467.09
ORD-3109,10-05-2022,2554,APAC,Office Supplies,362.26
ORD-3110,10-05-2022,2603,LATAM,Office Supplies,1215.53
ORD-3111,10-05-2022,2241,EMEA,Furniture,1068.86
ORD-3112,10-05-2022,2125,LATAM,Office Supplies,1965.29
ORD-3113,10-05-2022,1553,APAC,Furniture,1500.39
ORD-3114,10-05-2022,1287,NA,Furniture,1160.01
ORD-3115,10-05-2022,2190,LATAM,Office Supplies,1704.61
ORD-3116,10-05-2022,1620,LATAM,Furniture,327.09
ORD-3117,10-05-2022,2005,NA,Technology,50.13
ORD-3118,10-05-2022,1035,NA,Furniture,1386.66
ORD-3119,10-05-2022,1743,APAC,Furniture,214.66
ORD-3120,10-05-2022,2764,LATAM,Office Supplies,248.56
ORD-3121,11-05-2022,1352,LATAM,Technology,1494.47
ORD-3122,11-05-2022,2699,APAC,Furniture,555.66
ORD-3123,11-05-2022,2922,LATAM,Furniture,1264.69
ORD-3124,11-05-2022,1072,EMEA,Furniture,1836.47
ORD-3125,11-05-2022,1647,EMEA,Furniture,646.62
ORD-3126,11-05-2022,2376,EMEA,Furniture,449.95
ORD-3127,11-05-2022,2914,LATAM,Furniture,230.99
ORD-3128,11-05-2022,2093,EMEA,Technology,278.32
ORD-3129,11-05-2022,1424,EMEA,Technology,143.2
ORD-3130,11-05-2022,1998,APAC,Furniture,193.53
ORD-3131,11-05-2022,1707,APAC,Furniture,875.37
ORD-3132,11-05-2022,2804,NA,Office Supplies,655.31
ORD-3133,11-05-2022,1560,NA,Technology,1418.99
ORD-3134,11-05-2022,1827,NA,Technology,1743.08
ORD-3135,11-05-2022,2665,NA,Furniture,1573.85
ORD-3136,11-05-2022,1955,APAC,Technology,1070.66
ORD-3137,11-05-2022,1516,APAC,Technology,222.84
ORD-3138,11-05-2022,1427,APAC,Office Supplies,1425.34
ORD-3139,11-05-2022,2562,EMEA,Office Supplies,738.4
ORD-3140,11-05-2022,1159,EMEA,Technology,189.59
ORD-3141,11-05-2022,1148,NA,Technology,1688.08
ORD-3142,11-05-2022,1775,EMEA,Technology,689.67
ORD-3143,11-05-2022,2253,LATAM,Furniture,452.13
ORD-3144,11-05-2022,2735,APAC,Office Supplies,1745.48
ORD-3145,12-05-2022,2585,NA,Furniture,1806.23
ORD-3146,12-05-2022,1066,NA,Office Supplies,691.16
ORD-3147,12-05-2022,2013,LATAM,Office Supplies,722.51
ORD-3148,12-05-2022,2835,EMEA,Office Supplies,1167.66
ORD-3149,12-05-2022,1380,NA,Technology,1472.21
ORD-3150,12-05-2022,1057,EMEA,Office Supplies,145.04
ORD-3151,12-05-2022,2282,EMEA,Furniture,1194.82
ORD-3152,12-05-2022,1341,LATAM,Office Supplies,1906.58
ORD-3153,12-05-2022,2861,NA,Furniture,538.95
ORD-3154,12-05-2022,2153,EMEA,Office Supplies,1819.48
ORD-3155,12-05-2022,1726,EMEA,Office Supplies,1901.33
ORD-3156,12-05-2022,2195,LATAM,Technology,552.92
ORD-3157,12-05-2022,1769,LATAM,Furniture,1513.32
ORD-3158,12-05-2022,1613,EMEA,Office Supplies,492.77
ORD-3159,12-05-2022,2232,LATAM,Office Supplies,1480.47
ORD-3160,12-05-2022,2826,EMEA,Furniture,1598.89
ORD-3161,12-05-2022,1353,NA,Office Supplies,509.47
ORD-3162,12-05-2022,2494,APAC,Technology,1437.42
ORD-3163,12-05-2022,2821,LATAM,Furniture,1627.97
ORD-3164,12-05-2022,1115,APAC,Technology,729.99
ORD-3165,12-05-2022,2287,EMEA,Furniture,352.05
ORD-3166,12-05-2022,1661,EMEA,Furniture,202.09
ORD-3167,12-05-2022,2835,EMEA,Furniture,1159.26
ORD-3168,12-05-2022,2465,APAC,Office Supplies,1956.63
ORD-3169,13-05-2022,2571,EMEA,Furniture,1649.44
ORD-3170,13-05-2022,1452,LATAM,Furniture,882.96
ORD-3171,13-05-2022,2868,NA,Furniture,1082.51
ORD-3172,13-05-2022,2500,NA,Technology,573.47
ORD-3173,13-05-2022,1286,LATAM,Furniture,342.87
ORD-3174,13-05-2022,2326,NA,Office Supplies,974.52
ORD-3175,13-05-2022,2016,APAC,Furniture,937.73
ORD-3176,13-05-2022,1310,EMEA,Furniture,1053.42
ORD-3177,13-05-2022,1207,EMEA,Technology,1906.55
ORD-3178,13-05-2022,1617,EMEA,Office Supplies,1215.71
ORD-3179,13-05-2022,1445,APAC,Office Supplies,1219.43
ORD-3180,13-05-2022,1669,APAC,Office Supplies,273.49
ORD-3181,13-05-2022,1632,APAC,Furniture,1993.05
ORD-3182,13-05-2022,1054,LATAM,Furniture,1550.23
ORD-3183,13-05-2022,1911,APAC,Office Supplies,1756.86
ORD-3184,13-05-2022,2035,NA,Office Supplies,840.31
ORD-3185,13-05-2022,1656,LATAM,Technology,1014.21
ORD-3186,13-05-2022,2423,LATAM,Office Supplies,1053.73
ORD-3187,13-05-2022,2931,LATAM,Furniture,404.31
ORD-3188,13-05-2022,2671,APAC,Furniture,1385.19
ORD-3189,13-05-2022,1979,LATAM,Furniture,1807.89
ORD-3190,13-05-2022,1514,APAC,Technology,344.14
ORD-3191,13-05-2022,2679,APAC,Office Supplies,190.91
ORD-3192,13-05-2022,2565,LATAM,Furniture,1481.67
ORD-3193,14-05-2022,1236,EMEA,Technology,560.94
ORD-3194,14-05-2022,2302,EMEA,Technology,1255.25
ORD-3195,14-05-2022,1347,LATAM,Furniture,1397.6
ORD-3196,14-05-2022,1626,EMEA,Technology,657.38
ORD-3197,14-05-2022,2127,NA,Technology,1633.99
ORD-3198,14-05-2022,1629,NA,Furniture,1108.98
ORD-3199,14-05-2022,2540,APAC,Technology,1740.62
ORD-3200,14-05-2022,2895,EMEA,Furniture,1531.32
ORD-3201,14-05-2022,2271,NA,Furniture,1739.78
ORD-3202,14-05-2022,1363,LATAM,Technology,59.92
ORD-3203,14-05-2022,1320,EMEA,Furniture,502.14
ORD-3204,14-05-2022,2656,NA,Furniture,198.22
ORD-3205,14-05-2022,1285,NA,Office Supplies,895.32
ORD-3206,14-05-2022,1148,LATAM,Furniture,1782.12
ORD-3207,14-05-2022,2107,APAC,Office Supplies,945.73
ORD-3208,14-05-2022,2989,LATAM,Office Supplies,1702.43
ORD-3209,14-05-2022,1405,APAC,Office Supplies,667.81
ORD-3210,14-05-2022,1977,NA,Office Supplies,692.35
ORD-3211,14-05-2022,1455,APAC,Technology,1793.21
ORD-3212,14-05-2022,2766,NA,Technology,863.12
ORD-3213,14-05-2022,1799,NA,Furniture,1583.74
ORD-3214,14-05-2022,2184,EMEA,Furniture,488.55
ORD-3215,14-05-2022,2012,APAC,Furniture,1898.63
ORD-3216,14-05-2022,1783,APAC,Technology,1157.66
ORD-3217,15-05-2022,1459,APAC,Office Supplies,1523.46
ORD-3218,15-05-2022,2573,LATAM,Technology,197.24
ORD-3219,15-05-2022,2523,EMEA,Technology,995.48
ORD-3220,15-05-2022,1737,EMEA,Furniture,1804.06
ORD-3221,15-05-2022,1508,EMEA,Furniture,1756.54
ORD-3222,15-05-2022,2677,LATAM,Furniture,112.69
ORD-3223,15-05-2022,2827,APAC,Office Supplies,621.32
ORD-3224,15-05-2022,1480,APAC,Office Supplies,897.77
ORD-3225,15-05-2022,2686,APAC,Technology,361.08
ORD-3226,15-05-2022,1113,EMEA,Office Supplies,1465.4
ORD-3227,15-05-2022,1748,EMEA,Furniture,385.33
ORD-3228,15-05-2022,2601,NA,Office Supplies,706.35
ORD-3229,15-05-2022,1360,LATAM,Office Supplies,1333.3
ORD-3230,15-05-2022,1340,LATAM,Office Supplies,974.54
ORD-3231,15-05-2022,1769,EMEA,Office Supplies,1482.37
ORD-3232,15-05-2022,1760,NA,Furniture,1923.19
ORD-3233,15-05-2022,1968,APAC,Furniture,250.76
ORD-3234,15-05-2022,1448,EMEA,Technology,1424.94
ORD-3235,15-05-2022,2866,LATAM,Technology,476.08
ORD-3236,15-05-2022,1834,LATAM,Technology,840.66
ORD-3237,15-05-2022,2203,LATAM,Office Supplies,85.07
ORD-3238,15-05-2022,2725,APAC,Office Supplies,289.1
ORD-3239,15-05-2022,2430,LATAM,Furniture,653.16
ORD-3240,15-05-2022,2689,APAC,Technology,697.13
ORD-3241,16-05-2022,2219,APAC,Furniture,1801.18
ORD-3242,16-05-2022,2489,APAC,Technology,1488.79
ORD-3243,16-05-2022,1310,EMEA,Technology,1944.92
ORD-3244,16-05-2022,1261,APAC,Technology,1206.16
ORD-3245,16-05-2022,2442,NA,Office Supplies,498.59
ORD-3246,16-05-2022,1405,LATAM,Technology,668.76
ORD-3247,16-05-2022,2962,EMEA,Technology,653.28
ORD-3248,16-05-2022,1142,LATAM,Office Supplies,666.46
ORD-3249,16-05-2022,1341,APAC,Technology,1352.47
ORD-3250,16-05-2022,2339,EMEA,Office Supplies,1071
ORD-3251,16-05-2022,2124,NA,Office Supplies,783.14
ORD-3252,16-05-2022,1243,APAC,Furniture,315.2
ORD-3253,16-05-2022,1489,LATAM,Office Supplies,63.84
ORD-3254,16-05-2022,1011,NA,Office Supplies,453.29
ORD-3255,16-05-2022,2262,APAC,Office Supplies,232.79
ORD-3256,16-05-2022,1560,NA,Technology,1575.18
ORD-3257,16-05-2022,1041,APAC,Furniture,242.75
ORD-3258,16-05-2022,1677,EMEA,Technology,1453.97
ORD-3259,16-05-2022,1593,APAC,Office Supplies,783.6
ORD-3260,16-05-2022,2452,EMEA,Office Supplies,165.29
ORD-3261,16-05-2022,2826,APAC,Furniture,1629.21
ORD-3262,16-05-2022,2181,APAC,Furniture,1167.67
ORD-3263,16-05-2022,2239,LATAM,Office Supplies,486.81
ORD-3264,16-05-2022,2693,NA,Office Supplies,1791.47
ORD-3265,17-05-2022,2485,NA,Technology,109.61
ORD-3266,17-05-2022,1133,NA,Office Supplies,419.6
ORD-3267,17-05-2022,2090,APAC,Technology,1509.05
ORD-3268,17-05-2022,2871,APAC,Furniture,1424.57
ORD-3269,17-05-2022,2030,APAC,Technology,592.76
ORD-3270,17-05-2022,1947,EMEA,Office Supplies,142.81
ORD-3271,17-05-2022,2549,EMEA,Technology,1718.99
ORD-3272,17-05-2022,1072,LATAM,Technology,641.12
ORD-3273,17-05-2022,1398,APAC,Furniture,407.51
ORD-3274,17-05-2022,2428,NA,Technology,1041.8
ORD-3275,17-05-2022,2698,NA,Office Supplies,1822.25
ORD-3276,17-05-2022,1577,LATAM,Technology,106.22
ORD-3277,17-05-2022,1858,NA,Technology,1536.29
ORD-3278,17-05-2022,1129,LATAM,Technology,1153.5
ORD-3279,17-05-2022,1930,APAC,Office Supplies,862.39
ORD-3280,17-05-2022,2489,NA,Technology,1493.28
ORD-3281,17-05-2022,2229,APAC,Office Supplies,1932.33
ORD-3282,17-05-2022,2811,EMEA,Technology,473.83
ORD-3283,17-05-2022,2791,NA,Furniture,304.42
ORD-3284,17-05-2022,1265,EMEA,Furniture,1827.51
ORD-3285,17-05-2022,2560,NA,Furniture,1344.53
ORD-3286,17-05-2022,2985,APAC,Office Supplies,887.21
ORD-3287,17-05-2022,1792,LATAM,Office Supplies,1155.05
ORD-3288,17-05-2022,1252,APAC,Office Supplies,1496.32
ORD-3289,18-05-2022,1821,APAC,Technology,1550.6
ORD-3290,18-05-2022,2312,APAC,Office Supplies,1841.39
ORD-3291,18-05-2022,1163,NA,Office Supplies,865.15
ORD-3292,18-05-2022,1094,LATAM,Office Supplies,600.95
ORD-3293,18-05-2022,2805,EMEA,Office Supplies,1286.54
ORD-3294,18-05-2022,1832,APAC,Furniture,843.14
ORD-3295,18-05-2022,2133,NA,Technology,1197.3
ORD-3296,18-05-2022,1335,EMEA,Furniture,851.57
ORD-3297,18-05-2022,1821,APAC,Technology,322.93
ORD-3298,18-05-2022,1237,EMEA,Technology,949.46
ORD-3299,18-05-2022,1380,APAC,Furniture,1388.02
ORD-3300,18-05-2022,2459,EMEA,Office Supplies,1602.58
ORD-3301,18-05-2022,1898,EMEA,Furniture,996.79
ORD-3302,18-05-2022,1482,LATAM,Technology,347.17
ORD-3303,18-05-2022,2960,LATAM,Technology,841.08
ORD-3304,18-05-2022,1901,APAC,Office Supplies,1576.86
ORD-3305,18-05-2022,2048,NA,Furniture,837.46
ORD-3306,18-05-2022,2676,LATAM,Technology,1399.13
ORD-3307,18-05-2022,2140,EMEA,Furniture,1024.28
ORD-3308,18-05-2022,1481,LATAM,Office Supplies,497.62
ORD-3309,18-05-2022,2415,LATAM,Office Supplies,1596.38
ORD-3310,18-05-2022,1916,APAC,Technology,186.74
ORD-3311,18-05-2022,1993,LATAM,Office Supplies,1059.28
ORD-3312,18-05-2022,1963,LATAM,Technology,433.6
ORD-3313,19-05-2022,1536,EMEA,Technology,152.79
ORD-3314,19-05-2022,2102,LATAM,Office Supplies,1015.81
ORD-3315,19-05-2022,2603,EMEA,Office Supplies,1009.13
ORD-3316,19-05-2022,2196,LATAM,Furniture,1419.66
ORD-3317,19-05-2022,2979,LATAM,Furniture,1494.61
ORD-3318,19-05-2022,2035,NA,Technology,1461.03
ORD-3319,19-05-2022,2823,LATAM,Furniture,830.93
ORD-3320,19-05-2022,1127,EMEA,Technology,1270.75
ORD-3321,19-05-2022,2631,EMEA,Office Supplies,1162.35
ORD-3322,19-05-2022,1091,APAC,Office Supplies,854.69
ORD-3323,19-05-2022,2676,APAC,Furniture,1202.48
ORD-3324,19-05-2022,1542,NA,Technology,1895.55
ORD-3325,19-05-2022,1845,EMEA,Technology,401.93
ORD-3326,19-05-2022,2555,EMEA,Furniture,1813.43
ORD-3327,19-05-2022,2681,EMEA,Technology,125.84
ORD-3328,19-05-2022,1988,NA,Technology,630.61
ORD-3329,19-05-2022,2851,EMEA,Office Supplies,590.53
ORD-3330,19-05-2022,1446,APAC,Technology,1260.2
ORD-3331,19-05-2022,1389,NA,Technology,279.83
ORD-3332,19-05-2022,1671,APAC,Technology,1767.05
ORD-3333,19-05-2022,2884,APAC,Furniture,1660.53
ORD-3334,19-05-2022,1042,NA,Furniture,1311.09
ORD-3335,19-05-2022,1253,LATAM,Furniture,927.66
ORD-3336,19-05-2022,2153,LATAM,Technology,1867.25
ORD-3337,20-05-2022,2083,APAC,Technology,1664.88
ORD-3338,20-05-2022,1662,LATAM,Furniture,1008.64
ORD-3339,20-05-2022,1466,EMEA,Furniture,1409.71
ORD-3340,20-05-2022,1286,NA,Technology,1142.52
ORD-3341,20-05-2022,2010,APAC,Technology,1184.13
ORD-3342,20-05-2022,2540,EMEA,Office Supplies,675.33
ORD-3343,20-05-2022,2490,LATAM,Furniture,934.93
ORD-3344,20-05-2022,2953,EMEA,Technology,174.68
ORD-3345,20-05-2022,1777,LATAM,Furniture,727.55
ORD-3346,20-05-2022,1344,APAC,Furniture,1397.74
ORD-3347,20-05-2022,1641,EMEA,Furniture,1907.37
ORD-3348,20-05-2022,1381,NA,Office Supplies,1926.87
ORD-3349,20-05-2022,2802,APAC,Technology,1120.33
ORD-3350,20-05-2022,1689,EMEA,Technology,1221.11
ORD-3351,20-05-2022,2276,EMEA,Furniture,387.73
ORD-3352,20-05-2022,2950,LATAM,Technology,1396.71
ORD-3353,20-05-2022,2079,APAC,Office Supplies,159.9
ORD-3354,20-05-2022,2486,APAC,Furniture,583.68
ORD-3355,20-05-2022,1456,APAC,Office Supplies,1343.36
ORD-3356,20-05-2022,1982,APAC,Office Supplies,634.41
ORD-3357,20-05-2022,1082,LATAM,Technology,118.7
ORD-3358,20-05-2022,2928,NA,Technology,1667.1
ORD-3359,20-05-2022,2122,APAC,Office Supplies,634.45
ORD-3360,20-05-2022,1148,LATAM,Technology,144.95
ORD-3361,21-05-2022,2352,NA,Office Supplies,168.08
ORD-3362,21-05-2022,2179,NA,Office Supplies,518.48
ORD-3363,21-05-2022,1189,LATAM,Furniture,372.47
ORD-3364,21-05-2022,2517,APAC,Office Supplies,1553.11
ORD-3365,21-05-2022,1882,NA,Office Supplies,656.93
ORD-3366,21-05-2022,1262,APAC,Technology,1613.3
ORD-3367,21-05-2022,2103,APAC,Furniture,364.22
ORD-3368,21-05-2022,1399,EMEA,Technology,995.9
ORD-3369,21-05-2022,1763,APAC,Furniture,1382.31
ORD-3370,21-05-2022,1608,EMEA,Technology,1310.94
ORD-3371,21-05-2022,2283,NA,Office Supplies,1210.24
ORD-3372,21-05-2022,2795,LATAM,Furniture,1851.15
ORD-3373,21-05-2022,2638,EMEA,Furniture,472.48
ORD-3374,21-05-2022,2575,LATAM,Furniture,997.56
ORD-3375,21-05-2022,1784,NA,Furniture,1770.31
ORD-3376,21-05-2022,1100,APAC,Technology,174.23
ORD-3377,21-05-2022,2382,NA,Technology,130.66
ORD-3378,21-05-2022,2403,LATAM,Furniture,481.94
ORD-3379,21-05-2022,1819,NA,Furniture,1273.38
ORD-3380,21-05-2022,2244,APAC,Furniture,534.56
ORD-3381,21-05-2022,1819,NA,Technology,396.67
ORD-3382,21-05-2022,1419,APAC,Furniture,928.43
ORD-3383,21-05-2022,1123,EMEA,Furniture,1234.92
ORD-3384,21-05-2022,1421,LATAM,Furniture,512.14
ORD-3385,22-05-2022,2254,APAC,Technology,615.37
ORD-3386,22-05-2022,2713,APAC,Office Supplies,1234.85
ORD-3387,22-05-2022,2086,NA,Office Supplies,1892.56
ORD-3388,22-05-2022,2508,EMEA,Technology,1355.99
ORD-3389,22-05-2022,2651,APAC,Office Supplies,1570.15
ORD-3390,22-05-2022,2726,EMEA,Furniture,746.28
ORD-3391,22-05-2022,2597,EMEA,Furniture,559.06
ORD-3392,22-05-2022,1767,NA,Technology,919.45
ORD-3393,22-05-2022,1482,APAC,Technology,1618.12
ORD-3394,22-05-2022,1518,NA,Office Supplies,923.47
ORD-3395,22-05-2022,1154,LATAM,Office Supplies,1696.52
ORD-3396,22-05-2022,1091,LATAM,Furniture,1977.77
ORD-3397,22-05-2022,1981,APAC,Technology,162.61
ORD-3398,22-05-2022,2549,EMEA,Office Supplies,109.91
ORD-3399,22-05-2022,1454,APAC,Office Supplies,316.19
ORD-3400,22-05-2022,2764,APAC,Furniture,781.05
ORD-3401,22-05-2022,1597,LATAM,Furniture,279.46
ORD-3402,22-05-2022,2668,LATAM,Furniture,1743.92
ORD-3403,22-05-2022,1509,EMEA,Furniture,65.83
ORD-3404,22-05-2022,2206,EMEA,Office Supplies,645.27
ORD-3405,22-05-2022,1385,APAC,Technology,385.7
ORD-3406,22-05-2022,2597,NA,Technology,1864.45
ORD-3407,22-05-2022,2754,APAC,Furniture,1345.57
ORD-3408,22-05-2022,1404,EMEA,Furniture,1825.82
ORD-3409,23-05-2022,1245,NA,Office Supplies,1945.21
ORD-3410,23-05-2022,1741,LATAM,Furniture,1004.25
ORD-3411,23-05-2022,2614,EMEA,Technology,483.95
ORD-3412,23-05-2022,1660,EMEA,Furniture,403.58
ORD-3413,23-05-2022,1649,NA,Technology,461.38
ORD-3414,23-05-2022,2494,EMEA,Furniture,1423.01
ORD-3415,23-05-2022,2849,EMEA,Furniture,100.08
ORD-3416,23-05-2022,2911,EMEA,Technology,121.69
ORD-3417,23-05-2022,2446,EMEA,Office Supplies,1224.12
ORD-3418,23-05-2022,1900,EMEA,Office Supplies,1291.27
ORD-3419,23-05-2022,1064,EMEA,Furniture,1337.22
ORD-3420,23-05-2022,2036,EMEA,Furniture,756.32
ORD-3421,23-05-2022,1212,EMEA,Technology,1615.77
ORD-3422,23-05-2022,1241,LATAM,Technology,1076.58
ORD-3423,23-05-2022,1492,EMEA,Furniture,228.82
ORD-3424,23-05-2022,2236,LATAM,Technology,1598.26
ORD-3425,23-05-2022,2716,LATAM,Office Supplies,1907.07
ORD-3426,23-05-2022,1337,APAC,Office Supplies,138.87
ORD-3427,23-05-2022,1172,APAC,Technology,794.88
ORD-3428,23-05-2022,1671,LATAM,Technology,985.28
ORD-3429,23-05-2022,1163,LATAM,Technology,310.01
ORD-3430,23-05-2022,1464,EMEA,Office Supplies,1738.06
ORD-3431,23-05-2022,1994,APAC,Furniture,582.62
ORD-3432,23-05-2022,1496,NA,Technology,1570.36
ORD-3433,24-05-2022,1699,APAC,Technology,1348.57
ORD-3434,24-05-2022,1394,LATAM,Technology,1204.13
ORD-3435,24-05-2022,1702,LATAM,Furniture,400.44
ORD-3436,24-05-2022,2940,EMEA,Technology,456.99
ORD-3437,24-05-2022,1307,EMEA,Technology,113.75
ORD-3438,24-05-2022,2791,APAC,Office Supplies,496.61
ORD-3439,24-05-2022,1182,EMEA,Technology,703.98
ORD-3440,24-05-2022,1628,NA,Office Supplies,1669.63
ORD-3441,24-05-2022,2817,NA,Furniture,745.46
ORD-3442,24-05-2022,1509,EMEA,Technology,1514.15
ORD-3443,24-05-2022,2731,NA,Technology,890.1
ORD-3444,24-05-2022,1545,NA,Office Supplies,1574.04
ORD-3445,24-05-2022,2587,APAC,Furniture,1953.02
ORD-3446,24-05-2022,1623,NA,Furniture,494.89
ORD-3447,24-05-2022,2787,LATAM,Office Supplies,1727.44
ORD-3448,24-05-2022,1593,LATAM,Furniture,1251.21
ORD-3449,24-05-2022,1743,APAC,Furniture,1638.24
ORD-3450,24-05-2022,2250,EMEA,Furniture,1310.14
ORD-3451,24-05-2022,2768,APAC,Furniture,859.42
ORD-3452,24-05-2022,2756,EMEA,Furniture,471.59
ORD-3453,24-05-2022,2459,EMEA,Furniture,158.67
ORD-3454,24-05-2022,2948,EMEA,Furniture,1080.33
ORD-3455,24-05-2022,2445,EMEA,Furniture,1980.85
ORD-3456,24-05-2022,1553,EMEA,Technology,1481.32
ORD-3457,25-05-2022,1020,APAC,Office Supplies,668.14
ORD-3458,25-05-2022,1553,EMEA,Furniture,1657.87
ORD-3459,25-05-2022,1396,NA,Office Supplies,1542.59
ORD-3460,25-05-2022,1624,NA,Furniture,577.64
ORD-3461,25-05-2022,1104,EMEA,Furniture,48.33
ORD-3462,25-05-2022,1191,NA,Technology,253.96
ORD-3463,25-05-2022,1016,LATAM,Office Supplies,1757.07
ORD-3464,25-05-2022,2143,APAC,Office Supplies,1676.39
ORD-3465,25-05-2022,1392,APAC,Technology,604.51
ORD-3466,25-05-2022,1424,EMEA,Technology,584.69
ORD-3467,25-05-2022,1128,EMEA,Office Supplies,1589.87
ORD-3468,25-05-2022,2153,LATAM,Furniture,1876.72
ORD-3469,25-05-2022,1571,EMEA,Furniture,1562.69
ORD-3470,25-05-2022,2583,NA,Office Supplies,1219.05
ORD-3471,25-05-2022,1028,LATAM,Furniture,500.49
ORD-3472,25-05-2022,2120,NA,Technology,1060.98
ORD-3473,25-05-2022,2033,APAC,Technology,482.35
ORD-3474,25-05-2022,1241,NA,Technology,1619.86
ORD-3475,25-05-2022,2849,APAC,Office Supplies,786.18
ORD-3476,25-05-2022,2979,NA,Office Supplies,1670.72
ORD-3477,25-05-2022,1231,APAC,Office Supplies,775.59
ORD-3478,25-05-2022,1788,EMEA,Furniture,1651.82
ORD-3479,25-05-2022,2307,NA,Office Supplies,679.97
ORD-3480,25-05-2022,1714,APAC,Office Supplies,891.46
ORD-3481,26-05-2022,1758,NA,Technology,1238.67
ORD-3482,26-05-2022,1801,LATAM,Furniture,159.17
ORD-3483,26-05-2022,1775,EMEA,Furniture,1897.45
ORD-3484,26-05-2022,2978,APAC,Technology,1155.74
ORD-3485,26-05-2022,1725,LATAM,Furniture,1025.48
ORD-3486,26-05-2022,1199,NA,Office Supplies,1682
ORD-3487,26-05-2022,1944,LATAM,Furniture,1734.21
ORD-3488,26-05-2022,1078,NA,Technology,1054.08
ORD-3489,26-05-2022,2936,EMEA,Furniture,1855.98
ORD-3490,26-05-2022,1955,LATAM,Technology,148.18
ORD-3491,26-05-2022,2878,EMEA,Office Supplies,244.19
ORD-3492,26-05-2022,1855,APAC,Office Supplies,1201.64
ORD-3493,26-05-2022,2196,NA,Technology,721.05
ORD-3494,26-05-2022,1466,NA,Office Supplies,939.17
ORD-3495,26-05-2022,1580,EMEA,Office Supplies,669.6
ORD-3496,26-05-2022,2439,EMEA,Furniture,821.36
ORD-3497,26-05-2022,1939,APAC,Office Supplies,1648.84
ORD-3498,26-05-2022,1448,LATAM,Technology,1195.08
ORD-3499,26-05-2022,1086,NA,Office Supplies,1994.74
ORD-3500,26-05-2022,1100,NA,Furniture,1578.02
ORD-3501,26-05-2022,2031,APAC,Technology,561.86
ORD-3502,26-05-2022,1844,APAC,Office Supplies,543.4
ORD-3503,26-05-2022,2223,EMEA,Office Supplies,685.08
ORD-3504,26-05-2022,2528,EMEA,Office Supplies,1689.65
ORD-3505,27-05-2022,1086,LATAM,Technology,74.03
ORD-3506,27-05-2022,1042,APAC,Furniture,475.76
ORD-3507,27-05-2022,2408,LATAM,Technology,1811.74
ORD-3508,27-05-2022,2644,APAC,Technology,1286.99
ORD-3509,27-05-2022,2458,NA,Furniture,469.16
ORD-3510,27-05-2022,1407,APAC,Technology,453.91
ORD-3511,27-05-2022,2506,APAC,Technology,1727.98
ORD-3512,27-05-2022,1663,NA,Office Supplies,1789.64
ORD-3513,27-05-2022,2040,APAC,Technology,527.14
ORD-3514,27-05-2022,2668,LATAM,Office Supplies,852.61
ORD-3515,27-05-2022,1147,EMEA,Technology,1672.5
ORD-3516,27-05-2022,1276,EMEA,Office Supplies,1546.59
ORD-3517,27-05-2022,1231,LATAM,Office Supplies,1631.55
ORD-3518,27-05-2022,2849,NA,Office Supplies,1046.43
ORD-3519,27-05-2022,2950,APAC,Furniture,1824.87
ORD-3520,27-05-2022,1365,LATAM,Technology,665.38
ORD-3521,27-05-2022,2251,EMEA,Technology,330.21
ORD-3522,27-05-2022,2674,EMEA,Technology,1423.29
